dep_id,site_name,dev_stat,fips_code,huc_code,quad_code,url,code_list,commodity_group,treaty_territory,treaty_status,legal_citation,tk_label,tk_label_note,care_collective_benefit,visibility_level,phase_ii_sensitivity,tribal_review_required,redistribution_allowed,ieee_2890_compliant,data_steward_phase1,data_steward_note,prov_source,prov_source_url,ai_generated,human_verified
10055681,Big Chief Mine,past producer,f46103,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055681,FLD MIC BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055685,Queen Claim,past producer,f46103,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055685,BE FLD,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055686,Henry Tin,occurrence,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055686,SN BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055688,Etta Spodumene Mine,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055688,FLD MIC LI SN BE TA W,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055689,Legal Tender Group,occurrence,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055689,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055693,Holy Smoke Mine,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055693,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055709,Ottershagen Prospect,past producer,f46103,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055709,BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055731,Elm Creek Quarry,past producer,f46047,h10120109,q44104SWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055731,STN_C,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055760,Big Smoke Group,past producer,f46103,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055760,BE FLD MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055761,Beryl Feldspar Mine,past producer,f46033,h10120109,q44104NWF2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055761,FLD BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
